Id,ID_Reserva,Num_Adultos,Num_Niños,Noches_Fin_Semana,Noches_Semana,Tipo_Plan_Comidas,Requiere_Estacionamiento,Tipo_Habitación_Reservada,Tiempo_Antelación,Año_Llegada,Mes_Llegada,Día_Llegada,Segmento_Mercado,Huésped_Recurrente,Num_Cancelaciones_Previas,Num_Reservas_Previas_No_Canceladas,Precio_Promedio_Por_Habitación,Num_Solicitudes_Especiales,Estado_Reserva
5874,INN05875,2,0,1,3,Meal Plan 1,0,Room_Type 1,14.0,2017,9,7,Online,0,0,0,109.75,1.0,No Cancelada
7390,INN07391,2,0,0,4,Not Selected,0,Room_Type 1,5.0,2017,9,8,Offline,0,0,0,76.8,0.0,No Cancelada
34237,INN34238,2,0,1,1,Meal Plan 1,0,Room_Type 1,45.0,2018,5,21,Online,0,0,0,,2.0,No Cancelada
29804,INN29805,2,0,1,2,Meal Plan 1,0,Room_Type 1,,2018,3,25,Online,0,0,0,85.5,2.0,No Cancelada
31815,INN31816,2,0,0,2,Meal Plan 1,0,Room_Type 1,,2018,4,7,Online,0,0,0,101.0,1.0,No Cancelada
26266,INN26267,2,0,1,1,Meal Plan 1,0,Room_Type 1,159.0,2018,4,9,Offline,0,0,0,70.0,1.0,No Cancelada
18942,INN18943,2,0,1,2,Meal Plan 1,0,Room_Type 1,70.0,2018,3,28,Offline,0,0,0,59.5,,No Cancelada
7424,INN07425,2,0,0,1,Meal Plan 1,0,Room_Type 1,25.0,2018,2,13,Online,0,0,0,91.0,,Cancelada
34721,INN34722,2,0,0,2,Meal Plan 1,0,Room_Type 1,2.0,2017,9,30,Online,0,0,0,126.0,1.0,No Cancelada
33726,INN33727,1,0,1,2,,0,Room_Type 1,118.0,2018,6,6,Offline,0,0,0,110.0,0.0,No Cancelada
9849,INN09850,2,0,1,1,Meal Plan 1,0,Room_Type 7,3.0,2017,10,12,Complementary,1,0,3,0.0,0.0,No Cancelada
35033,INN35034,2,0,2,1,Meal Plan 1,0,Room_Type 1,2.0,2018,2,21,Offline,0,0,0,82.0,0.0,No Cancelada
5471,INN05472,1,0,0,2,,0,Room_Type 1,32.0,2017,11,20,Offline,0,0,0,73.0,0.0,No Cancelada
15076,INN15077,1,0,0,2,,0,,292.0,2018,7,21,Offline,0,0,0,90.0,0.0,No Cancelada
16899,INN16900,2,0,0,4,,0,Room_Type 1,8.0,2017,10,20,Online,0,0,0,97.02,0.0,No Cancelada
18555,INN18556,2,0,1,5,Meal Plan 1,0,Room_Type 1,69.0,2018,8,15,Online,0,0,0,135.9,,No Cancelada
19529,INN19530,2,1,2,1,Meal Plan 1,0,Room_Type 1,30.0,2018,3,13,,0,0,0,85.0,0.0,No Cancelada
13093,INN13094,2,0,0,4,Meal Plan 1,0,Room_Type 4,58.0,2018,10,18,Online,0,0,0,95.48,1.0,No Cancelada
5709,INN05710,2,0,2,1,Meal Plan 1,0,Room_Type 1,49.0,2018,4,3,Online,0,0,0,102.3,0.0,No Cancelada
19163,INN19164,3,0,1,2,Meal Plan 1,0,Room_Type 4,97.0,2018,8,5,Online,0,0,0,,1.0,No Cancelada
7253,INN07254,1,0,0,3,Meal Plan 1,0,Room_Type 1,76.0,2018,4,28,Online,0,0,0,111.3,1.0,Cancelada
11925,INN11926,3,0,0,3,,0,Room_Type 4,107.0,2018,7,13,,0,0,0,137.7,2.0,No Cancelada
20333,INN20334,2,0,2,2,,0,Room_Type 1,46.0,2018,10,16,Offline,0,0,0,85.5,0.0,No Cancelada
1781,INN01782,2,0,1,1,Meal Plan 1,0,Room_Type 1,275.0,2018,6,4,Online,0,0,0,62.8,0.0,Cancelada
25194,INN25195,2,0,1,2,Meal Plan 1,0,Room_Type 1,309.0,2018,5,13,Offline,0,0,0,65.0,0.0,No Cancelada
11486,INN11487,1,0,0,3,,0,,0.0,2018,5,10,Offline,0,0,0,108.8,0.0,No Cancelada
2697,INN02698,1,0,1,2,Meal Plan 1,0,,39.0,2018,3,11,,0,0,0,76.5,0.0,Cancelada
7256,INN07257,2,0,2,1,Meal Plan 1,0,Room_Type 1,252.0,2018,10,15,,0,0,0,106.3,0.0,Cancelada
4109,INN04110,3,0,0,4,Meal Plan 1,0,Room_Type 4,87.0,2018,6,29,,0,0,0,,1.0,No Cancelada
10009,INN10010,3,0,2,1,Meal Plan 1,0,Room_Type 4,26.0,2018,7,2,Online,0,0,0,187.0,0.0,Cancelada
36077,INN36078,2,0,1,0,,0,Room_Type 1,12.0,2018,2,7,Online,0,0,0,93.0,2.0,No Cancelada
35469,INN35470,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2017,9,8,Complementary,0,0,0,0.0,0.0,No Cancelada
9757,INN09758,2,0,2,4,Meal Plan 1,0,Room_Type 4,88.0,2018,9,4,Online,0,0,0,149.4,0.0,Cancelada
10133,INN10134,3,0,0,5,Meal Plan 1,0,,42.0,2018,8,23,Online,0,0,0,168.3,0.0,No Cancelada
33284,INN33285,3,0,1,3,Meal Plan 1,0,Room_Type 4,184.0,2018,10,17,Online,0,0,0,,2.0,Cancelada
8986,INN08987,1,0,0,2,Meal Plan 1,0,Room_Type 1,151.0,2018,1,19,Offline,0,0,0,71.0,0.0,No Cancelada
7326,INN07327,2,0,1,0,Not Selected,0,Room_Type 1,48.0,2018,4,24,Offline,0,0,0,80.4,0.0,No Cancelada
8483,INN08484,1,0,2,2,Meal Plan 1,0,Room_Type 1,20.0,2018,9,18,Offline,0,0,0,,0.0,Cancelada
4747,INN04748,1,0,2,4,Meal Plan 1,0,Room_Type 1,69.0,2018,6,12,Online,0,0,0,120.0,0.0,Cancelada
7351,INN07352,2,0,2,5,,0,Room_Type 4,44.0,2018,8,29,Online,0,0,0,,0.0,No Cancelada
23145,INN23146,2,0,0,1,Meal Plan 2,0,Room_Type 4,,2018,11,24,Online,0,0,0,152.0,0.0,No Cancelada
28892,INN28893,1,0,2,4,Meal Plan 1,0,Room_Type 1,,2018,6,12,,0,0,0,120.0,0.0,Cancelada
7014,INN07015,2,0,2,1,Not Selected,0,Room_Type 1,,2018,2,13,Online,0,0,0,67.5,0.0,Cancelada
4624,INN04625,1,0,2,4,Meal Plan 1,0,Room_Type 1,,2018,6,12,Online,0,0,0,120.0,0.0,Cancelada
9566,INN09567,2,0,2,2,,0,Room_Type 1,,2018,7,8,Online,0,0,0,,1.0,No Cancelada
24770,INN24771,2,0,0,2,,0,,,2018,10,26,Online,0,0,0,80.1,0.0,Cancelada
21877,INN21878,1,0,2,5,Not Selected,0,Room_Type 1,,2018,9,19,Online,0,0,0,118.8,1.0,Cancelada
32071,INN32072,2,0,2,1,Not Selected,0,,120.0,2018,12,4,Online,0,0,0,79.2,,Cancelada
2654,INN02655,2,0,0,3,Meal Plan 1,1,Room_Type 2,206.0,2018,9,8,Online,0,0,0,130.5,1.0,Cancelada
24010,INN24011,2,0,1,1,Meal Plan 1,0,Room_Type 1,78.0,2018,7,18,Online,0,0,0,,0.0,Cancelada
5779,INN05780,2,1,1,1,,0,Room_Type 1,155.0,2018,8,1,Online,0,0,0,,1.0,Cancelada
27003,INN27004,2,0,2,2,Meal Plan 2,0,Room_Type 1,169.0,2018,4,22,Offline,0,0,0,106.0,0.0,Cancelada
25223,INN25224,1,0,1,2,Meal Plan 1,0,Room_Type 1,118.0,2018,6,6,Offline,0,0,0,110.0,0.0,No Cancelada
1970,INN01971,2,2,0,3,,0,,43.0,2018,1,14,Online,0,0,0,86.75,0.0,Cancelada
10913,INN10914,3,0,1,1,Meal Plan 1,0,Room_Type 1,,2018,8,6,Online,0,0,0,128.7,0.0,Cancelada
33204,INN33205,2,0,0,3,Meal Plan 1,0,Room_Type 1,47.0,2018,9,22,Online,0,0,0,104.88,0.0,No Cancelada
34096,INN34097,1,0,0,2,Meal Plan 2,0,Room_Type 1,74.0,2017,9,18,Offline,0,0,0,87.0,,No Cancelada
35844,INN35845,2,0,0,3,Meal Plan 1,0,Room_Type 1,13.0,2017,9,22,Online,0,0,0,124.0,2.0,No Cancelada
12135,INN12136,1,0,0,1,Not Selected,0,Room_Type 1,,2018,10,13,Online,0,0,0,102.6,2.0,No Cancelada
24265,INN24266,2,0,1,4,Meal Plan 1,0,Room_Type 1,61.0,2017,12,30,Online,1,1,0,111.6,1.0,No Cancelada
21779,INN21780,2,0,1,1,Meal Plan 1,0,Room_Type 1,159.0,2018,4,9,Offline,0,0,0,70.0,1.0,No Cancelada
13360,INN13361,1,0,1,3,Meal Plan 1,0,Room_Type 1,10.0,2018,1,14,Online,0,0,0,79.3,0.0,No Cancelada
6407,INN06408,2,1,4,6,Meal Plan 1,0,Room_Type 1,118.0,2018,6,26,Online,0,0,0,113.33,2.0,No Cancelada
10116,INN10117,1,0,2,1,Meal Plan 1,0,Room_Type 1,,2017,10,10,,0,0,0,0.0,0.0,No Cancelada
9875,INN09876,1,0,0,2,Meal Plan 1,0,Room_Type 1,188.0,2018,6,15,Offline,0,0,0,130.0,0.0,Cancelada
5690,INN05691,2,0,0,4,,0,Room_Type 4,169.0,2018,5,25,Online,0,0,0,,0.0,Cancelada
667,INN00668,2,0,2,1,,0,,10.0,2018,10,16,Online,0,0,0,107.8,3.0,No Cancelada
36066,INN36067,2,0,0,3,,0,Room_Type 1,122.0,2018,12,8,Online,0,0,0,68.0,0.0,No Cancelada
10400,INN10401,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,2017,8,14,Offline,0,0,0,101.5,,No Cancelada
32983,INN32984,2,0,0,2,Meal Plan 1,0,Room_Type 1,122.0,2018,4,15,Offline,0,0,0,85.0,0.0,No Cancelada
31548,INN31549,2,0,2,2,Meal Plan 2,0,Room_Type 1,175.0,2018,7,24,Online,0,0,0,123.25,1.0,Cancelada
34369,INN34370,2,0,1,2,Meal Plan 1,0,Room_Type 1,28.0,2018,3,7,Offline,0,0,0,,1.0,No Cancelada
3700,INN03701,1,0,2,2,Meal Plan 1,0,,4.0,2018,5,15,,0,0,0,98.32,0.0,No Cancelada
21969,INN21970,3,0,0,4,,0,Room_Type 4,20.0,2018,3,9,Online,0,0,0,129.5,4.0,No Cancelada
25149,INN25150,2,0,0,2,Meal Plan 1,0,Room_Type 1,211.0,2018,5,20,Offline,0,0,0,,0.0,Cancelada
30838,INN30839,1,0,0,2,Meal Plan 1,0,Room_Type 1,8.0,2017,9,1,Online,0,0,0,73.15,0.0,No Cancelada
14220,INN14221,3,0,2,1,Meal Plan 2,0,Room_Type 1,1.0,2017,8,15,Offline,0,0,0,,,No Cancelada
22062,INN22063,2,0,2,0,Meal Plan 1,0,Room_Type 1,146.0,2018,4,24,Offline,0,0,0,95.0,0.0,Cancelada
6566,INN06567,1,0,2,1,Meal Plan 1,0,Room_Type 4,4.0,2018,9,11,Aviation,0,0,0,110.0,0.0,No Cancelada
35115,INN35116,2,0,0,1,Not Selected,0,Room_Type 1,0.0,2018,6,3,Online,0,0,0,129.0,1.0,No Cancelada
3021,INN03022,2,0,2,5,Not Selected,0,Room_Type 1,35.0,2018,12,4,Online,0,0,0,74.8,2.0,No Cancelada
8837,INN08838,1,0,0,4,Meal Plan 1,0,Room_Type 1,237.0,2018,10,12,Online,0,0,0,,1.0,Cancelada
26026,INN26027,2,0,2,7,Meal Plan 1,0,Room_Type 1,80.0,2017,7,31,Online,0,0,0,63.46,0.0,No Cancelada
19469,INN19470,1,0,0,1,Meal Plan 1,0,Room_Type 1,84.0,2018,9,7,Corporate,0,0,0,65.0,0.0,No Cancelada
35933,INN35934,2,0,0,2,Not Selected,0,Room_Type 1,150.0,2018,7,27,Online,0,0,0,94.5,1.0,No Cancelada
26421,INN26422,2,0,2,3,Meal Plan 1,0,,39.0,2018,11,20,Online,0,0,0,88.4,2.0,No Cancelada
20075,INN20076,1,0,1,3,,0,,255.0,2018,9,5,,0,0,0,94.35,0.0,Cancelada
25681,INN25682,2,0,0,5,Meal Plan 1,0,Room_Type 1,248.0,2018,12,27,Online,0,0,0,80.75,0.0,No Cancelada
27002,INN27003,3,0,0,3,Meal Plan 1,0,Room_Type 1,,2018,12,8,Offline,0,0,0,92.65,0.0,No Cancelada
32631,INN32632,2,0,1,2,Meal Plan 1,0,Room_Type 1,3.0,2017,10,19,Corporate,0,0,0,123.0,0.0,No Cancelada
3479,INN03480,2,0,0,1,Meal Plan 1,1,Room_Type 1,,2018,4,1,Online,0,0,0,,,No Cancelada
14717,INN14718,2,0,0,2,,0,Room_Type 1,112.0,2018,6,2,Offline,0,0,0,,0.0,Cancelada
26745,INN26746,2,0,1,1,Meal Plan 2,0,Room_Type 4,,2018,10,22,Offline,0,0,0,142.5,0.0,No Cancelada
1069,INN01070,2,0,1,2,Meal Plan 1,0,,,2018,6,24,Online,0,0,0,90.0,0.0,Cancelada
18886,INN18887,2,0,3,5,Not Selected,0,Room_Type 1,7.0,2018,11,27,Online,0,0,0,76.29,0.0,Cancelada
34160,INN34161,2,0,1,1,Meal Plan 1,0,Room_Type 4,19.0,2018,9,5,,0,0,0,145.0,1.0,Cancelada
35113,INN35114,1,0,0,1,Meal Plan 1,0,Room_Type 4,14.0,2018,9,22,,0,0,0,184.0,,No Cancelada
9781,INN09782,2,0,2,3,Not Selected,0,Room_Type 1,70.0,2018,12,22,,0,0,0,,3.0,No Cancelada
28339,INN28340,2,1,2,2,Meal Plan 1,0,Room_Type 1,42.0,2018,3,20,Online,0,0,0,113.6,0.0,Cancelada
16690,INN16691,2,0,2,0,Meal Plan 1,0,Room_Type 1,146.0,2018,4,24,Offline,0,0,0,95.0,0.0,Cancelada
34045,INN34046,1,0,0,2,Meal Plan 1,0,Room_Type 1,5.0,2017,11,18,Corporate,1,0,3,65.0,0.0,No Cancelada
6563,INN06564,2,0,0,3,,0,Room_Type 1,70.0,2018,6,9,Online,0,0,0,126.9,0.0,No Cancelada
17851,INN17852,2,0,0,3,Meal Plan 1,0,Room_Type 1,20.0,2017,9,22,Online,0,0,0,124.0,2.0,No Cancelada
27038,INN27039,2,0,2,1,Meal Plan 1,0,Room_Type 4,26.0,2017,10,18,Offline,0,0,0,,0.0,No Cancelada
15344,INN15345,2,0,2,4,Meal Plan 1,0,Room_Type 1,281.0,2018,12,28,Online,0,0,0,,1.0,No Cancelada
23480,INN23481,2,0,0,3,Meal Plan 1,0,Room_Type 1,117.0,2018,5,5,Online,0,0,0,105.3,1.0,No Cancelada
13268,INN13269,2,0,0,1,Meal Plan 2,0,Room_Type 1,2.0,2017,9,30,Offline,0,0,0,112.2,,No Cancelada
2998,INN02999,2,0,2,2,Meal Plan 1,0,Room_Type 1,60.0,2018,3,20,Online,0,0,0,75.0,,Cancelada
11889,INN11890,1,0,2,1,Meal Plan 1,0,Room_Type 1,1.0,2018,2,28,Offline,0,0,0,60.0,0.0,Cancelada
786,INN00787,2,0,3,5,,1,Room_Type 1,122.0,2018,8,21,Offline,0,0,0,81.26,,No Cancelada
30979,INN30980,1,0,1,0,Not Selected,0,Room_Type 1,21.0,2018,9,25,Online,0,0,0,87.01,1.0,No Cancelada
25953,INN25954,1,0,0,1,Meal Plan 1,0,Room_Type 1,,2018,4,19,Complementary,0,0,0,0.0,0.0,No Cancelada
28621,INN28622,2,0,2,0,Meal Plan 1,0,Room_Type 4,35.0,2018,4,24,Online,0,0,0,,1.0,No Cancelada
36068,INN36069,2,0,1,2,Meal Plan 1,0,Room_Type 1,170.0,2018,8,1,Online,0,0,0,105.3,0.0,Cancelada
10190,INN10191,2,2,1,3,,0,Room_Type 6,85.0,2018,9,22,Online,0,0,0,,0.0,Cancelada
10300,INN10301,1,0,0,2,Meal Plan 1,1,Room_Type 1,1.0,2018,8,17,Corporate,0,0,0,67.0,,No Cancelada
24076,INN24077,2,0,2,2,Meal Plan 1,0,Room_Type 1,92.0,2018,4,2,Online,0,0,0,77.6,0.0,No Cancelada
22855,INN22856,1,0,2,1,,0,,38.0,2018,6,19,Offline,0,0,0,81.0,,No Cancelada
14632,INN14633,2,0,2,2,Meal Plan 1,0,Room_Type 1,,2018,2,13,Online,0,0,0,,1.0,No Cancelada
15741,INN15742,1,0,0,2,Meal Plan 1,0,Room_Type 1,188.0,2018,6,15,Offline,0,0,0,130.0,0.0,Cancelada
12889,INN12890,2,0,2,8,,0,Room_Type 4,78.0,2018,3,1,,0,0,0,83.85,1.0,No Cancelada
3073,INN03074,2,0,0,2,Meal Plan 1,0,Room_Type 1,22.0,2018,5,20,Offline,0,0,0,140.0,0.0,No Cancelada
34591,INN34592,2,0,0,3,Meal Plan 1,0,Room_Type 1,92.0,2018,4,7,Online,0,0,0,93.3,1.0,No Cancelada
27574,INN27575,2,0,0,1,Meal Plan 1,0,Room_Type 1,16.0,2018,9,10,Offline,0,0,0,95.0,1.0,No Cancelada
19403,INN19404,2,0,0,3,,0,Room_Type 1,19.0,2017,10,6,Offline,1,1,0,90.0,0.0,No Cancelada
23412,INN23413,2,0,1,1,Meal Plan 1,0,Room_Type 4,67.0,2018,4,9,Online,0,0,0,137.7,0.0,Cancelada
16641,INN16642,1,0,5,10,Meal Plan 1,0,Room_Type 1,,2018,1,18,Online,0,0,0,,0.0,No Cancelada
24700,INN24701,2,0,0,2,Meal Plan 1,0,Room_Type 1,43.0,2018,5,24,Online,0,0,0,,1.0,No Cancelada
1063,INN01064,2,0,1,1,Not Selected,0,,59.0,2018,6,20,Online,0,0,0,89.1,1.0,No Cancelada
21438,INN21439,2,0,1,4,Meal Plan 1,0,Room_Type 1,83.0,2018,10,31,Online,0,0,0,90.18,,No Cancelada
16122,INN16123,2,0,0,1,Meal Plan 1,0,Room_Type 1,,2017,11,4,Online,0,0,0,83.0,0.0,No Cancelada
35227,INN35228,2,0,2,6,Meal Plan 1,0,Room_Type 1,70.0,2018,7,12,Offline,0,0,0,93.6,0.0,Cancelada
23594,INN23595,1,0,0,2,Meal Plan 1,0,Room_Type 1,64.0,2018,5,17,Corporate,0,0,0,,1.0,No Cancelada
1747,INN01748,2,0,1,1,Meal Plan 1,0,Room_Type 1,219.0,2018,8,15,Online,0,0,0,,0.0,Cancelada
1724,INN01725,2,0,0,2,Meal Plan 2,0,Room_Type 1,273.0,2017,7,17,Online,0,0,0,109.0,0.0,Cancelada
24646,INN24647,2,0,1,5,Meal Plan 1,0,Room_Type 4,140.0,2018,7,4,Online,0,0,0,116.45,1.0,Cancelada
20023,INN20024,2,0,0,2,Not Selected,0,Room_Type 1,102.0,2018,7,26,Online,0,0,0,94.5,1.0,Cancelada
30378,INN30379,2,0,2,2,Not Selected,0,Room_Type 1,33.0,2018,3,13,Online,0,0,0,71.1,0.0,Cancelada
14553,INN14554,1,0,1,2,,0,Room_Type 1,0.0,2017,10,12,Corporate,0,0,0,65.0,0.0,No Cancelada
1515,INN01516,2,0,1,2,Not Selected,0,Room_Type 1,54.0,2018,11,11,Online,0,0,0,79.2,2.0,No Cancelada
23333,INN23334,2,0,2,3,Meal Plan 1,0,Room_Type 1,179.0,2017,8,23,Online,0,0,0,76.5,1.0,No Cancelada
35543,INN35544,2,0,2,1,,0,Room_Type 1,103.0,2017,7,18,Offline,0,0,0,94.5,0.0,No Cancelada
35039,INN35040,2,0,1,1,,0,Room_Type 1,123.0,2018,4,30,Online,0,0,0,100.8,1.0,Cancelada
18633,INN18634,2,0,2,3,Not Selected,0,Room_Type 1,227.0,2018,10,29,Online,0,0,0,77.35,0.0,Cancelada
17736,INN17737,2,0,0,2,Meal Plan 1,0,Room_Type 4,,2018,9,15,Online,0,0,0,149.4,0.0,Cancelada
25956,INN25957,2,0,1,2,Meal Plan 1,0,Room_Type 1,,2018,6,20,Offline,0,0,0,120.0,0.0,Cancelada
751,INN00752,2,0,1,1,,0,Room_Type 1,247.0,2018,6,6,Online,0,0,0,115.0,1.0,Cancelada
13811,INN13812,3,0,3,5,Meal Plan 1,0,Room_Type 1,123.0,2018,7,31,Offline,0,0,0,96.9,2.0,No Cancelada
1735,INN01736,2,0,0,4,Not Selected,0,Room_Type 1,54.0,2018,3,1,,0,0,0,49.43,0.0,No Cancelada
27621,INN27622,2,0,2,5,Not Selected,0,Room_Type 1,244.0,2018,9,16,Online,0,0,0,78.54,1.0,No Cancelada
27711,INN27712,2,0,1,1,Meal Plan 2,0,Room_Type 1,,2018,6,6,Offline,0,0,0,109.0,0.0,Cancelada
26302,INN26303,2,0,0,2,Not Selected,0,Room_Type 1,45.0,2018,11,11,Online,0,0,0,79.2,1.0,No Cancelada
25094,INN25095,2,0,2,3,Not Selected,0,Room_Type 1,121.0,2018,7,7,Online,0,0,0,,1.0,No Cancelada
23793,INN23794,2,0,1,2,Meal Plan 1,0,Room_Type 4,26.0,2018,5,20,Online,0,0,0,,0.0,Cancelada
30716,INN30717,2,0,0,3,Meal Plan 1,0,Room_Type 1,7.0,2017,10,7,,0,0,0,,2.0,No Cancelada
809,INN00810,1,0,1,1,Meal Plan 1,0,Room_Type 1,0.0,2018,1,2,Online,0,0,0,86.0,0.0,No Cancelada
14417,INN14418,1,0,1,0,Meal Plan 1,0,Room_Type 1,6.0,2018,12,18,Online,0,0,0,,1.0,No Cancelada
16573,INN16574,2,0,1,2,Not Selected,1,Room_Type 1,0.0,2018,7,8,Online,0,0,0,144.67,1.0,No Cancelada
24915,INN24916,1,0,0,1,Not Selected,0,Room_Type 1,12.0,2018,6,8,Online,0,0,0,109.0,1.0,No Cancelada
34947,INN34948,2,0,0,1,,0,Room_Type 1,3.0,2017,10,22,Online,0,0,0,87.78,0.0,No Cancelada
27456,INN27457,2,0,0,3,,0,Room_Type 1,,2018,10,13,Offline,0,0,0,105.0,,No Cancelada
11963,INN11964,1,0,0,1,Meal Plan 1,0,Room_Type 1,,2018,6,15,Corporate,1,0,4,65.0,0.0,No Cancelada
23982,INN23983,3,0,2,5,Meal Plan 1,0,Room_Type 4,71.0,2018,9,14,Offline,0,0,0,,0.0,No Cancelada
14450,INN14451,2,0,0,1,,0,Room_Type 1,0.0,2018,7,6,Online,0,0,0,139.0,1.0,No Cancelada
24923,INN24924,2,2,1,3,,0,Room_Type 6,56.0,2018,4,18,Online,0,0,0,165.33,0.0,Cancelada
34443,INN34444,1,0,0,3,,0,Room_Type 1,113.0,2018,5,31,,0,0,0,100.0,0.0,Cancelada
25780,INN25781,3,0,1,3,Meal Plan 1,0,Room_Type 4,65.0,2018,8,29,Online,0,0,0,159.3,0.0,Cancelada
17557,INN17558,2,0,0,3,,0,Room_Type 1,16.0,2018,3,17,Online,0,0,0,109.0,1.0,No Cancelada
2507,INN02508,2,0,0,2,,0,Room_Type 1,,2018,9,16,Online,0,0,0,,,Cancelada
18165,INN18166,1,0,0,2,Meal Plan 1,0,Room_Type 1,0.0,2017,10,27,Corporate,1,0,1,,0.0,No Cancelada
13513,INN13514,1,0,2,0,Meal Plan 1,0,Room_Type 4,30.0,2018,1,31,Online,0,0,0,78.6,1.0,No Cancelada
32699,INN32700,2,0,1,2,,0,Room_Type 1,37.0,2018,3,7,,0,0,0,83.9,1.0,No Cancelada
2365,INN02366,2,0,0,1,,0,,1.0,2018,10,13,Online,0,0,0,120.0,2.0,No Cancelada
11214,INN11215,2,0,2,5,Meal Plan 1,0,Room_Type 1,3.0,2017,8,17,Corporate,0,0,0,79.2,,Cancelada
611,INN00612,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,9,27,Corporate,0,0,0,160.0,0.0,No Cancelada
16267,INN16268,1,0,0,1,Meal Plan 1,0,,99.0,2018,6,4,,0,0,0,90.95,0.0,No Cancelada
10760,INN10761,2,1,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,2,18,Online,0,0,0,109.0,,No Cancelada
25245,INN25246,2,0,1,1,Meal Plan 1,0,Room_Type 4,34.0,2018,9,24,,0,0,0,,1.0,Cancelada
15111,INN15112,1,0,0,2,Meal Plan 1,0,Room_Type 4,0.0,2018,3,4,Online,0,0,0,116.0,0.0,No Cancelada
25247,INN25248,2,1,1,4,,0,Room_Type 1,,2018,12,5,,0,0,0,78.15,1.0,No Cancelada
7457,INN07458,2,0,2,1,Not Selected,0,Room_Type 1,19.0,2018,10,2,Online,0,0,0,,0.0,Cancelada
5719,INN05720,2,0,0,4,Meal Plan 1,0,Room_Type 4,16.0,2018,6,1,Online,0,0,0,135.8,0.0,No Cancelada
18109,INN18110,2,0,2,2,,0,Room_Type 4,88.0,2018,10,8,,0,0,0,132.3,,No Cancelada
5934,INN05935,2,1,2,3,Meal Plan 1,0,Room_Type 1,95.0,2018,7,1,Online,0,0,0,130.5,1.0,No Cancelada
22331,INN22332,2,0,0,2,,0,Room_Type 1,28.0,2018,5,19,Corporate,0,0,0,100.0,0.0,No Cancelada
21716,INN21717,2,0,2,3,Meal Plan 1,0,Room_Type 1,36.0,2018,8,19,Online,0,0,0,135.9,1.0,No Cancelada
28716,INN28717,2,0,2,1,Meal Plan 1,0,Room_Type 1,39.0,2018,10,2,Online,0,0,0,126.0,,Cancelada
14123,INN14124,1,0,1,1,Meal Plan 2,0,Room_Type 1,247.0,2018,6,6,Offline,0,0,0,90.0,0.0,No Cancelada
26485,INN26486,1,0,0,2,Meal Plan 1,0,Room_Type 1,,2017,9,8,Corporate,0,0,0,65.0,0.0,No Cancelada
2047,INN02048,2,0,1,3,Meal Plan 1,0,,54.0,2018,3,17,Online,0,0,0,89.46,0.0,Cancelada
12483,INN12484,2,0,2,3,,0,Room_Type 1,35.0,2018,6,26,Online,0,0,0,110.7,,No Cancelada
2086,INN02087,2,0,1,3,Meal Plan 2,0,,143.0,2018,8,25,Offline,0,0,0,112.45,0.0,No Cancelada
27561,INN27562,1,0,2,3,Not Selected,0,Room_Type 1,6.0,2018,11,24,Online,0,0,0,68.67,0.0,No Cancelada
31460,INN31461,2,0,2,1,Not Selected,1,Room_Type 1,156.0,2018,8,21,Online,0,0,0,,0.0,Cancelada
25603,INN25604,2,0,0,1,Not Selected,0,Room_Type 1,,2018,4,8,Online,0,0,0,89.0,1.0,No Cancelada
22440,INN22441,2,0,2,2,Meal Plan 1,0,Room_Type 1,63.0,2018,9,4,Online,0,0,0,,1.0,No Cancelada
36101,INN36102,1,0,0,1,,0,Room_Type 1,117.0,2018,3,2,Online,0,0,0,,0.0,No Cancelada
22545,INN22546,2,0,0,2,Meal Plan 1,0,Room_Type 1,42.0,2018,2,26,Offline,0,0,0,74.0,0.0,No Cancelada
17395,INN17396,0,2,0,3,,0,Room_Type 2,219.0,2018,8,10,Online,0,0,0,86.5,0.0,Cancelada
11531,INN11532,2,0,1,3,Meal Plan 1,0,Room_Type 1,161.0,2018,9,15,Online,0,0,0,126.9,0.0,Cancelada
23457,INN23458,1,0,2,4,Meal Plan 1,0,Room_Type 1,3.0,2018,1,17,Online,0,0,0,76.3,1.0,No Cancelada
2658,INN02659,3,0,0,2,Meal Plan 1,1,Room_Type 4,127.0,2018,10,18,Online,0,0,0,160.2,,No Cancelada
21427,INN21428,2,0,1,1,Meal Plan 1,0,Room_Type 4,69.0,2018,4,30,,0,0,0,,0.0,Cancelada
18397,INN18398,2,0,1,1,Meal Plan 1,0,Room_Type 1,3.0,2017,8,22,Online,0,0,0,,2.0,No Cancelada
27434,INN27435,2,0,1,2,Meal Plan 1,0,Room_Type 1,14.0,2018,11,28,Offline,0,0,0,80.0,0.0,No Cancelada
11663,INN11664,2,0,1,2,Meal Plan 1,0,Room_Type 1,135.0,2017,9,14,Offline,0,0,0,90.0,0.0,No Cancelada
32395,INN32396,2,0,0,3,Meal Plan 2,0,Room_Type 1,104.0,2018,10,25,Online,0,0,0,125.1,1.0,No Cancelada
16773,INN16774,1,0,0,1,Meal Plan 1,1,Room_Type 1,2.0,2018,12,16,Corporate,0,0,0,,0.0,No Cancelada
5231,INN05232,1,0,1,0,Meal Plan 1,0,Room_Type 1,88.0,2018,9,12,Offline,0,0,0,,,No Cancelada
